txId,blockHash,blockHeight,timestamp,inputAddresses,outputAddresses,amount,fee,senderAddress,recipientAddress,transactionType
90c36c0eb2ca4bd489a2e4b80e1a0169,00000000000060f08fcabc2b16dd39bb05196a3db34ee219b9ca25490c2353f0,612402,2022-06-09T11:20:56Z,"""3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ""","""17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem""",4.36065329,0.0003399,3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ,17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem,standard
e6c03dde8e284979b26b1356af3080e9,00000000000000008263c14f7383e39e9ce43f94e4ed9cf34790f2040b9ab615,611581,2020-04-22T21:45:58Z,"""bc1qt9al9swgzsdw6kjlncxldgcxgmaae9j4u27hr3f6hhy8hjc5p8ash8zj0n""","""bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97""",9.34587158,0.00024304,bc1qt9al9swgzsdw6kjlncxldgcxgmaae9j4u27hr3f6hhy8hjc5p8ash8zj0n,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,standard
b33c51e620594b4db9c84909904d3539,0000000000e4181edd91f61459a6ce8b0d72ee29d60936f1cb0706c4456370ae,611687,2022-08-08T13:14:02Z,"""14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd""","""3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf""",6.29129447,0.00030611,14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd,3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf,standard
1380265334e445fda01c84cbea9e9cc9,000000000000d3dd4665ec0ae3f92e80ae9c6f200e3e9e3bae2db5f4854e4424,612374,2023-04-01T14:51:31Z,"""bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5""","""17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem""",4.76008467,0.00035876,bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5,17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem,standard
2fa01300f8944eb0ab922b627b3403bd,00000000ddae1f3fbbdf513f9bf2d2b6e01b4891ec410821c1eadfe153a716e5,612729,2022-05-11T12:10:52Z,"""1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy""","""3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ""",1.39955484,0.000469,1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy,3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ,standard
f56732ee038c48749bcb47ea14c56af2,000000000000000001d7a3a0e3a274c47efdd53fab06e75bbdd3a79dfea22379,613953,2021-03-05T05:29:41Z,"""17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem""","""bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx,3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97""",10.29043275,0.0016517,17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem,multiple_addresses,mixing_service
da8512912d8644cfbf554bdf9a35f1ce,000000000000000000db6bbfe233e77b970f163c3dd4251f5701ca306bef90fb,613585,2021-04-13T22:57:30Z,"""14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd""","""1LfV1tSt3KNyHpFJnAzrqsLFdeD2EvU1MK""",8.1937108,0.00059607,14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd,1LfV1tSt3KNyHpFJnAzrqsLFdeD2EvU1MK,standard
e7045454aff7410da67be3ac463ed390,000000000000000509a8afa99c3a126ec0e9113996f0ea626db0d04f2fbd7e47,610957,2020-08-12T21:55:12Z,"""14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd""","""1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa""",0.75113871,0.00080059,14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,standard
cd9ea9758e234c97949a3ee51867f6e1,00000000008a2867fb122f1c6b368ed035d975621e471be4d07e11e48658d69b,614295,2021-04-19T22:24:48Z,"""bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c""","""bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej""",2.5,0.00011946,bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c,bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej,structured_layering
4a7942606f734eebbdf273c07a2cf3af,0000000001e69c7c19a7ad618da21cf2f65530c866cfbf1a28fa3125300ab161,615273,2023-11-13T23:20:55Z,"""bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk,bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx""","""bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx,bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh""",0.36927965,0.00038619,multiple_addresses,multiple_addresses,complex_pattern
cffe20feead3465db3493626f9319553,000000000000000000d38fb781edad7357058a23bb68284b7432825b08069537,613788,2021-06-12T19:43:28Z,"""1PMycacnJaSqwwJqjawXBErnLsZ7RkXUAs""","""bc1qgrau3n2f6wvzpn5kf3zj5xygdwcx4agj3w2miw09rcs56xegtlcqkf86t5""",8.63831555,0.00070424,1PMycacnJaSqwwJqjawXBErnLsZ7RkXUAs,bc1qgrau3n2f6wvzpn5kf3zj5xygdwcx4agj3w2miw09rcs56xegtlcqkf86t5,standard
864053619a8043cc99d3df62ef653a88,00000000000000000035659d8ec3730e27eef4a629e3b69fc3a98655bf364d25,610210,2020-04-08T09:08:23Z,"""bc1qw508d6qejxtdg4y5r3zarvary0c5xw7kv8f3t4""","""bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej""",7.16688766,0.00025097,bc1qw508d6qejxtdg4y5r3zarvary0c5xw7kv8f3t4,bc1qwqdg6squsna38e46795at95yu9atm8azzmyvckulcc7kytlcckxswvvzej,standard
25be8d09fb614a45907d8bf1b2044589,000000000000098f0e8e74ca8daa86decf816a0ffca437f18246627f344d6c55,611446,2022-03-22T00:59:12Z,"""bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5""","""bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c""",1.36364773,0.0007939,bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5,bc1q34aq5drpuwy3wgl9lhup9892qp6svr8ldzyy7c,standard
572c9a93a58e40b6a7262353a48faaa9,0000000000000063d287ee13982518172f6b9bbe10269101d60bb0ce2675e615,611007,2022-09-02T11:15:01Z,"""bc1q7h0y6cxs3rvy2ktlzpj3pq4jzhvaqxeg3kduvuyrx74fj4rq58jsz3pwpt""","""3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA""",0.83753727,0.00098875,bc1q7h0y6cxs3rvy2ktlzpj3pq4jzhvaqxeg3kduvuyrx74fj4rq58jsz3pwpt,3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA,standard
e5227aba70fe41ab82b36fce47f5aa53,000000000000000000d20a711ee70f0ce4da58c46bb2a4868aba366871609e52,614921,2023-12-26T09:13:03Z,"""bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx""","""bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9""",0.03951483,4.059e-05,bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx,bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9,smurfing
c77bd06f0f794fc09c24b71262cdda02,00000000000007598ab4914d8664fa67d095825d297013a4f1dbdc8db72ef9e1,610110,2023-11-22T01:53:03Z,"""bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd""","""14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd""",8.54861407,0.00012524,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,14qViLJfdGaP4EeHnDyJbEGQysnCpwk3gd,standard
5ca1301b825649cc850d7013c80b0f2a,0000000000007fe1f2c0e13195363340b942774305660186279de72e14e9d092,614794,2021-10-01T15:54:33Z,"""bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd""","""3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ""",0.01949611,9.641e-05,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ,smurfing
90743537c8d2465aac4031bd5cf25506,0000000000000b8499aad71d2e966ed977b4c0bf0142f947dd4de564df5966b1,614184,2021-04-25T11:09:50Z,"""1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy""","""bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7,bc1qwz46zdqspuzjnn8c9fdd4xdz3hl3pplefcv5rsh36fya8zkzrmuq0v9dvr,18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2,bc1qt9al9swgzsdw6kjlncxldgcxgmaae9j4u27hr3f6hhy8hjc5p8ash8zj0n,bc1qgdjqv0av3q56jvd82tkdjpy7gdp9ut8tlqmgrpmv24sq90ecnvqqjwvw97,1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS,1LfV1tSt3KNyHpFJnAzrqsLFdeD2EvU1MK,bc1qgl7h3v4kgenvr3mcx50tse3tpds8njtsjncvvk,bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx""",7.01720387,0.00181967,1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy,multiple_addresses,mixing_service
4103c6ff53a546bba8daaead1f5e08c5,000000000cdc855b001835cd1b297d8795fbda0229504d3064ba626884c9166c,610125,2022-08-27T17:00:00Z,"""bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9""","""38WJeuKbYjGP5GUZueG9GPT3qPRjFrPGAQ""",5.39597656,0.00067472,bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9,38WJeuKbYjGP5GUZueG9GPT3qPRjFrPGAQ,standard
5bb1bee6a909444f9c08213ab2bc7f90,000000000000000000676358495dfd2c4694194b351b1e779eb681d878c49edc,613729,2022-10-22T03:44:54Z,"""bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh""","""3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ""",9.05007412,0.00083415,bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh,3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ,standard
2edf806f3e0146a7a7840eff0c83c269,00000000002902a2f615bfe62ce6b37c904c6c75fd1d749c484fef06323df500,612561,2021-03-05T01:13:01Z,"""1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa""","""bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd""",2.28738752,0.00072073,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd,standard
779922b197ca48b693eda034ceb69cfe,000000000000000917bbdf66783efeecdd5cf3647d04363e35a894cd1ebb0d13,611621,2023-10-28T00:01:52Z,"""1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS""","""bc1q7h0y6cxs3rvy2ktlzpj3pq4jzhvaqxeg3kduvuyrx74fj4rq58jsz3pwpt""",2.76928491,0.00071464,1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS,bc1q7h0y6cxs3rvy2ktlzpj3pq4jzhvaqxeg3kduvuyrx74fj4rq58jsz3pwpt,standard
abe1fa0a2fb741bea967011f7719a678,00000000000145e5444113a964f89669682646738ec82bbf99964f57df4da4a4,614310,2020-09-17T15:27:07Z,"""3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,bc1q7h0y6cxs3rvy2ktlzpj3pq4jzhvaqxeg3kduvuyrx74fj4rq58jsz3pwpt,bc1qwz46zdqspuzjnn8c9fdd4xdz3hl3pplefcv5rsh36fya8zkzrmuq0v9dvr,3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ""","""3D2oetdNuZUqQHPJmcMDDHYoqkyNVsFk9r""",1.51647759,0.00037768,multiple_addresses,3D2oetdNuZUqQHPJmcMDDHYoqkyNVsFk9r,structured_layering
62a3b969b4974d78b6fb4f8a696f2bee,000000000000000000ed5e77e232c673e1a7d3b660d76ad1414d7ffaf5f4504b,612424,2021-12-21T16:21:00Z,"""bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq""","""bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx""",0.53545763,0.00074055,bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq,bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx,standard
68cf804d9b154015acc45bcf994c0d25,0000000000000004178a9e56bfe39083e4b6d989347b4bd10ba86082ab982f9c,614368,2022-10-05T13:41:23Z,"""3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf""","""bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj""",0.1,0.00046623,3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf,bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj,structured_layering
7de213b5a9dc4801b9aaee3316f35f93,000000000000000ad303d37bab5a0c422b837155c5a79eec1df5475163257988,613423,2021-08-19T05:46:06Z,"""bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9""","""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""",0.52362916,0.00046768,bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,standard
a127226ecff24fe28e800eb5717db7b9,0000000000000000d3de46473ed0be419a350a1a1ec9afc1582f8e829bcb9625,610828,2022-07-05T04:28:37Z,"""bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx""","""bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq""",3.44531241,0.00085857,bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx,bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq,standard
0af022fbe1544145841bf35eff86c530,0000000000000de82cd0c5baf15943601d93ef419cc4c16dfa1e58aa13a5ea46,614357,2020-09-04T05:03:53Z,"""1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS""","""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""",2.5,0.00049003,1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,structured_layering
fe250ba0b78a41cb9779357705ada905,0000000000000000000416215468f727d294b4d6554a544d2d0d774ddc7f01ce,614615,2021-12-13T02:06:50Z,"""bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5""","""3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh""",2.0,0.00046007,bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5,3LCGsSmfr24demGvriN4e3ft8wEcDuHFqh,structured_layering
da311ceaeff04eeb86d1fcb4ccff3d94,000000000014071e19f7917122498db2314bcbefab3a3ae3889828884c5cf6f0,611357,2021-08-20T21:00:20Z,"""3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA""","""bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh""",2.45696759,0.00093125,3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA,bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh,standard
8c88e50bc2464997a70e1536e3f8a846,0000000000000000d76c7a7b9fbaff0e85d193ca86b1e867df44d9c867c07e79,612035,2023-07-27T20:33:12Z,"""bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh""","""3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf""",3.55643437,7.54e-05,bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh,3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf,standard
87a43715947d4bf6b1b8d72567e9911e,0000000000054651e0c547b303431150ffb030626bcbb780110f00b4d03825df,614971,2022-05-31T12:53:56Z,"""bc1qgrau3n2f6wvzpn5kf3zj5xygdwcx4agj3w2miw09rcs56xegtlcqkf86t5""","""1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2""",0.01232724,8.053e-05,bc1qgrau3n2f6wvzpn5kf3zj5xygdwcx4agj3w2miw09rcs56xegtlcqkf86t5,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,smurfing
c731fabc3c4b41cbb6ab1c5a2403ede2,00000000000000d5e5f6069de3633e308adcd2fdf86f4dd47f99eea05a37b32a,614422,2022-06-03T09:34:49Z,"""1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS""","""3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5""",2.0,8.152e-05,1GBD9RJv2zQJQTMgJNfJ4qGBjKxFFWDYjS,3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5,structured_layering
5cdf085034de49c7a88dd16191754c20,0000000000000258afa23fc0d1f9cba53b0d34223686c2a7669cb659cca3557e,613802,2021-03-17T14:47:30Z,"""bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd""","""bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,bc1qxy2kgdygjrsqtzq2n0yrf2493p83kkfjhx0wlh,bc1q7h0y6cxs3rvy2ktlzpj3pq4jzhvaqxeg3kduvuyrx74fj4rq58jsz3pwpt,1JCe8z4jJVNXSjohjM4i9Hh813dLCNx2Sy,bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y,bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,3EktnHQD7RiAE6uzMj2ZifT9YgRrkSgzQX,3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA,3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf,1PMycacnJaSqwwJqjawXBErnLsZ7RkXUAs,3AnPbVsriqvk9D8RvTBSYiJANn6yDLx5K7,bc1qwz46zdqspuzjnn8c9fdd4xdz3hl3pplefcv5rsh36fya8zkzrmuq0v9dvr,bc1qt9al9swgzsdw6kjlncxldgcxgmaae9j4u27hr3f6hhy8hjc5p8ash8zj0n""",8.33003259,0.00064747,bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd,multiple_addresses,mixing_service
cfdd7c7930e6478dae91f98b96868528,00000000005a3d21c5235a52540c804eb04c9d801f03561b6bb0f2a1766304c1,611887,2023-10-14T18:38:08Z,"""38WJeuKbYjGP5GUZueG9GPT3qPRjFrPGAQ""","""bc1qgrau3n2f6wvzpn5kf3zj5xygdwcx4agj3w2miw09rcs56xegtlcqkf86t5""",4.32234741,0.00023974,38WJeuKbYjGP5GUZueG9GPT3qPRjFrPGAQ,bc1qgrau3n2f6wvzpn5kf3zj5xygdwcx4agj3w2miw09rcs56xegtlcqkf86t5,standard
af7444ec579f4a2391153c79d8df7e2e,0000000000bf00010749edc2bb3edc98bfc42022d01576d124b54a2f3e6461cc,610356,2023-06-28T12:48:03Z,"""1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2""","""bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj""",8.70158983,0.00018304,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj,standard
f14bf55acc254dbe9d5b2c55c71541ed,000000000008b4622d88642cd0cf7076e684a6749d85f784503b475bd9133da1,613865,2022-12-21T22:21:48Z,"""bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9""","""16ftSEQ4ctQFDtVZiUBusQUjRrGhM3JYwe,bc1q6rq97hvn08r5v77c9tt58xl8qtpntd60chwq5lz75rhqyr55y4esypf3wd,3J98t1WpEZ73CNmQviecrnyiWrnqRhWNLy,3KJrsjfg1dD6CrsTeHdHVH3KqMgvUUdEEf,bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,3BMEXqGpG4FxBA1KWhRFufXfSTRgzfDBhJ,bc1qar0srrr7xfkvy5l643lydnw9re59gtzzwf5mdq,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,3D2oetdNuZUqQHPJmcMDDHYoqkyNVsFk9r,bc1q9yscq3l2h5l2nslc8axkxvsvazezx49q7zq3uhg3g4v3rc5lypyqdl3sj5,bc1qw508d6qejxtdg4y5r3zarvary0c5xw7kv8f3t4,bc1qt9al9swgzsdw6kjlncxldgcxgmaae9j4u27hr3f6hhy8hjc5p8ash8zj0n,3PzDUfeWDx92XP6KvoB83XyMzJU9xVLiwA,bc1q7h0y6cxs3rvy2ktlzpj3pq4jzhvaqxeg3kduvuyrx74fj4rq58jsz3pwpt""",17.45003361,0.00087929,bc1qc7slrfxkknqcq2jevvvkdgvrt8080852dfjewde450xdlk4ugp7szw5tk9,multiple_addresses,mixing_service
20e159dfe18b4eebbe9370189b4d0aef,0000000000000047698067c9e8f88d9ab367faceb1cc66ccd403e3ba9812acc9,614951,2023-10-09T00:46:38Z,"""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""","""bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj""",0.08828611,8.511e-05,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,bc1q5l8nmlvdjqju3s34nmx8hpgzss7u8t9rsusnxk4v03xx5jf5j6esyzphtj,smurfing
7cea6844132c490489b7503522051964,000000000066cbc4eb4a82e508ce7fe9a42fb2afe86163531c5edcaef7069988,613510,2021-01-09T12:07:26Z,"""bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q""","""1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa""",9.8960963,0.00062659,bc1q9d4ywgfnd8h43da5tpcxcn6ajv590cg6d3tg6axemvljvt2k76zs50tv4q,1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,standard
09c753cd6f114e34a789cd12193dd73f,0000000000a8cd0aed3d1adc61726baecc7f6827e73e0568274bc50c7b14af7c,613674,2021-11-24T07:54:01Z,"""bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd""","""1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2""",1.59933092,0.00025844,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,standard
da02f00c3c764a35ac7150577a96e998,0000000000ccff3c5b09e7256da9a27644b505801cf9cb8ef847e72a4c202385,612483,2021-11-30T18:40:47Z,"""18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2""","""bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx""",3.54486069,0.00045879,18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2,bc1qgrd8xq54k68ac3cvefdz3vukg3g5spef2rf4hx,standard
4b754401c8d04e8f9a10d7a6ad48b215,0000000000000a16e6e3bc0c6bd9e756ab62e1e4f09d4750d81bf86d3d2e9027,612565,2021-01-07T07:31:07Z,"""bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd""","""18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2""",2.75911889,0.00055089,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,18K6LJ9wFKSkYDA3dspT3A9N7uRsGTM7W2,standard
4778f91caf784c34996e723c2cef7a13,00000000000000006c78e11dbb866adc5dce9bec53135317160c3a09536691ae,611286,2020-04-26T18:55:07Z,"""3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5""","""1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2""",3.1780445,0.00095689,3FZbgi29cpjq2GjdwV8eyHuJJnkLtktZc5,1BvBMSEYstWetqTFn5Au4m4GFg7xJaNVN2,standard
32d6fac86a84454e805934b94d479bad,00000000000000000023f570db10b28ce904c11f58d74295a7c3198c1241c1c2,610050,2021-11-03T15:20:10Z,"""bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd""","""17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem""",5.74545839,0.00098121,bc1q7cy3c0328dlvx2zxwxrjwcslmdmjdpkn6nadv2nk0x73vspgdadsk94fjd,17VZNX1SN5NtKa8UQFxwQbFeFc3iqRYhem,standard
8bdb00b6b20d488982518894fd3cee56,00000000098e526803f9f0473f03d79833b1f39b39a89f426c8a411dbc97bf65,613171,2022-03-02T16:54:57Z,"""bc1q7v5m3gu7d5nhnkq9qv86j9np92rnk4myn07pzc""","""bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y""",4.26938571,0.00051955,bc1q7v5m3gu7d5nhnkq9qv86j9np92rnk4myn07pzc,bc1qy6tzs4xfglu88l0l532cusvn37lykxr3e2ewm3vnmjl5g7dkddvsc9hf5y,standard
